,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Class
455,0.308890795,0.561606632,0.358347627,3.03887936,5.576901086,0.263007433,0.205974843,4.10806175,0.241280732,1.283876501,0.373927959,0.367352773,0.329759863,0.322041166,1.019868496,1.053602058,2.084619783,1.390508862,0.464694111,0.922670097,0.281160663,0.409662664,0.188250429,1.494139508,3.19053745,1.261149228,0.274585477,0.30946255,0.86649514,0.18567753,0.400943396,2.965265866,0.945540309,0.515580332,0.457975986,0.923241852,0.545740423,0.439536878,0.66995426,0.323184677,0.340766152,0.452258433,0.375357347,0.214257331,0.944528332,0.150838433,1.50774855,0.317173965,0.320909163,1.634109513,0.070412461,0.135261861,0.187395693,0.142334896,0.171183343,0.226337122,0.170229675,0.109433362,0.226098705,0.122546293,0.538583804,0.301358976,1.700468887,2.588253993,0.166573949,1.398871493,0.806882302,0.211952635,0.139950727,0.110704919,0.142334896,0.102678217,0.558690296,0.107049193,0.159183025,0.168799173,1.246920448,c-SC-s
456,0.266932994,0.51334665,0.338841474,2.846740512,4.992191756,0.261848556,0.209006719,3.725621936,0.240058108,1.286725985,0.336844017,0.359179226,0.310695478,0.312874523,0.990557472,0.912111858,1.855456691,1.320682767,0.44143817,0.865988742,0.28763392,0.414200109,0.19030325,1.28273107,2.800617396,1.176502633,0.277828219,0.297439622,0.811875794,0.195024514,0.378245869,2.692936263,0.843290358,0.49845651,0.412565825,0.834574178,0.595060832,0.392954422,0.642818231,0.291628836,0.302705647,0.402760123,0.382422372,0.192594897,0.984235636,0.155154532,1.449491807,0.300352624,0.2913296,1.371292263,0.066687409,0.146338934,0.187927816,0.134619374,0.161999585,0.205559013,0.166562954,0.112217382,0.228064717,0.114499067,0.54718938,0.279506326,1.70794441,2.527587637,0.153183987,1.303360299,0.806471686,0.207633271,0.151628293,0.124455507,0.134619374,0.104750052,0.526446795,0.116469612,0.155569384,0.193424601,1.377722464,c-SC-s
457,0.259610321,0.501316482,0.331226962,2.708969633,4.926276988,0.284184659,0.199929788,3.62962963,0.22906793,1.213094611,0.333508864,0.370194839,0.304897314,0.296647358,0.968053361,0.885904862,1.833070037,1.2611901,0.429875373,0.863085835,0.280322977,0.403019133,0.214147797,1.257503949,2.67983149,1.135860979,0.263472003,0.296647358,0.798841496,0.187467088,0.396524487,2.508513253,0.814814815,0.478321924,0.426364753,0.798490434,0.550465157,0.373003335,0.588730911,0.283307004,0.304897314,0.387396876,0.354748113,0.189576883,0.935397317,0.151393189,1.409907121,0.27997936,0.288132095,1.422187822,0.068833849,0.1499484,0.185139319,0.134262126,0.160371517,0.214447884,0.165737874,0.11496388,0.222910217,0.116821465,0.555624355,0.284004128,1.683075335,2.534055728,0.162229102,1.315376677,0.784932921,0.213312693,0.146852425,0.122910217,0.134262126,0.10495356,0.514447884,0.127966976,0.17120743,0.197420021,1.33880289,c-SC-s
458,0.29218918,0.506270154,0.337155142,2.788427087,4.879792189,0.291651738,0.20655679,3.666965245,0.239519885,1.304012899,0.337513436,0.358294518,0.309029022,0.324793981,0.977248298,0.927982802,1.920816912,1.32353995,0.446255822,0.899677535,0.286993909,0.426549624,0.198853458,1.277499104,2.773557865,1.174847725,0.270870656,0.307416697,0.811357936,0.208885704,0.381762809,2.572912934,0.855428162,0.480652096,0.433715514,0.846829094,0.5424579,0.385524901,0.632210677,0.293264063,0.309745611,0.391078466,0.347903977,0.193099148,0.907399709,0.154125961,1.453024319,0.287881937,0.292039077,1.463417169,0.066722095,0.136977759,0.186863438,0.138224901,0.157867387,0.21367699,0.165142382,0.108501351,0.208896279,0.115880274,0.545001039,0.279567657,1.677302016,2.547391395,0.162336313,1.358449387,0.800561214,0.205154853,0.144980254,0.123986697,0.138224901,0.117231345,0.533464976,0.117958844,0.157971316,0.186759509,1.317605487,c-SC-s
459,0.256346328,0.495466908,0.320489574,2.653671804,4.33862194,0.269265639,0.215095195,3.535811423,0.243200363,1.286718042,0.32819583,0.359927471,0.313009973,0.325929284,0.927017226,0.853807797,1.802810517,1.26337262,0.4381233,0.804623753,0.312556664,0.432910245,0.196509519,1.168631006,2.552130553,1.129646419,0.272438803,0.335448776,0.798277425,0.205349048,0.386672711,2.360607434,0.782638259,0.501359927,0.42724388,0.832275612,0.603581142,0.375566636,0.569129646,0.289211242,0.30893019,0.383726201,0.344968268,0.17751938,0.922868217,0.154521964,1.347932817,0.298449612,0.277906977,1.354651163,0.065891473,0.15503876,0.179069767,0.130361757,0.163953488,0.199354005,0.160206718,0.107881137,0.212144703,0.111369509,0.55620155,0.289664083,1.683462532,2.542118863,0.163953488,1.367700258,0.830361757,0.219767442,0.146382429,0.124160207,0.130361757,0.11627907,0.492635659,0.11744186,0.165891473,0.199354005,1.364470284,c-SC-s
460,0.246852998,0.438020055,0.293364626,2.486025176,4.287177299,0.289097504,0.207382121,3.256880734,0.241519095,1.213782803,0.312566674,0.327074888,0.291231065,0.305525923,0.848730531,0.774269255,1.671858332,1.185406443,0.419031363,0.803285684,0.295924899,0.413697461,0.186046512,1.051418818,2.395988905,1.07915511,0.260721144,0.281203328,0.749093237,0.187326648,0.3275016,2.207382121,0.735438447,0.459142309,0.409216983,0.761894602,0.544271389,0.349263921,0.570727544,0.276509494,0.297205035,0.358224877,0.317473864,0.182729878,0.915082053,0.162281844,1.386038031,0.310497525,0.286793436,1.383302943,0.06655379,0.209299297,0.190674655,0.135061214,0.166710081,0.206173483,0.166970565,0.107449857,0.213597291,0.113441,0.564990883,0.298384996,1.686246418,2.552617869,0.165147174,1.412998177,0.8252149,0.231179995,0.141964053,0.13714509,0.135061214,0.110705913,0.483849961,0.123209169,0.188981506,0.22740297,1.393592081,c-SC-s
461,0.245222246,0.460811681,0.417221387,2.55228688,4.269057333,0.264762723,0.196907881,3.292033498,0.234915181,1.237921409,0.326819841,0.341850977,0.290959845,0.310285592,0.893278935,0.797079665,1.709254885,1.193901653,0.419153962,0.837234271,0.291818767,0.423663303,0.195834228,1.067854842,2.381790852,1.103070646,0.261541765,0.287094696,0.75327464,0.191754348,0.341421516,2.205497101,0.733948894,0.468971441,0.405196478,0.802877389,0.545415504,0.352372772,0.594374061,0.283873738,0.306849903,0.365471333,0.337126906,0.176508761,0.871901363,0.161583387,1.429331603,0.302141467,0.280467229,1.466580143,0.066580143,0.153406879,0.181440623,0.131992213,0.16430889,0.213238157,0.158857884,0.113043478,0.206748864,0.111875406,0.574302401,0.289162881,1.706554186,2.522128488,0.160285529,1.290071382,0.807397794,0.212329656,0.153406879,0.134847502,0.131992213,0.112524335,0.493964958,0.126541207,0.17871512,0.207787151,1.342245295,c-SC-s
462,0.267412935,0.440547264,0.315920398,2.490049751,3.710199005,0.274875622,0.219154229,3.341044776,0.238557214,1.350746269,0.315671642,0.342039801,0.287562189,0.302238806,0.838557214,0.784079602,1.703731343,1.217412935,0.42960199,0.80721393,0.30199005,0.44079602,0.1960199,1.111442786,2.365920398,1.073631841,0.259701493,0.294527363,0.766915423,0.211442786,0.325621891,2.119402985,0.859701493,0.464427861,0.401741294,0.77238806,0.605721393,0.368656716,0.589800995,0.282338308,0.294776119,0.375870647,0.31318408,0.170504572,0.882831019,0.157466983,1.407551642,0.279546224,0.259735862,1.294277006,0.054012868,0.144090755,0.166779546,0.131053166,0.159837453,0.192854724,0.168134101,0.102268879,0.204368439,0.123941754,0.562986793,0.296308838,1.658990857,2.513714866,0.184050119,1.369454792,0.849983068,0.21926854,0.155943109,0.156959025,0.131053166,0.115645107,0.513884186,0.141550965,0.18371148,0.239925499,1.417710803,c-SC-s
463,0.238418933,0.465760322,0.303121853,2.551863041,4.049093656,0.313444109,0.250503525,3.301359517,0.237411883,1.396022155,0.331822759,0.36203424,0.289778449,0.320996979,0.860271903,0.79959718,1.697633434,1.231117825,0.437814703,0.850704935,0.315458207,0.451158107,0.205438066,1.117321249,2.367824773,1.095417925,0.270392749,0.298338369,0.780715005,0.21878147,0.344914401,2.195115811,0.865810675,0.481873112,0.429506546,0.791037261,0.583333333,0.351208459,0.597935549,0.289274924,0.295820745,0.356243706,0.337613293,0.181242512,0.85264419,0.161047407,1.495464659,0.302584289,0.280164299,1.359062126,0.060585316,0.170289235,0.161903132,0.139996577,0.172000685,0.208625706,0.161389697,0.10833476,0.208796851,0.128872155,0.604141708,0.304809173,1.719322266,2.537395174,0.186548006,1.429573849,0.856238234,0.231045696,0.153517029,0.150949855,0.139996577,0.125791545,0.519767243,0.141536882,0.206571966,0.231901421,1.42683553,c-SC-s
464,0.268268516,0.448105028,0.318553381,2.529601189,4.055982165,0.288085212,0.217983651,3.250185782,0.232598464,1.433737924,0.331681942,0.370819916,0.29799356,0.310626703,0.844191231,0.80653951,1.64329948,1.237304929,0.433242507,0.830319544,0.363140946,0.461976715,0.205598216,1.089918256,2.319791925,1.084220956,0.280406242,0.305672529,0.777805301,0.216497399,0.32821402,2.184790686,0.831805796,0.475352985,0.42506812,0.810998266,0.595243993,0.353728016,0.589546693,0.283131038,0.292048551,0.358186772,0.340847164,0.180867478,0.832504715,0.162180696,1.440596606,0.321275501,0.268986799,1.375964341,0.063775073,0.16286645,0.172809875,0.130636036,0.167152409,0.19852563,0.174867135,0.117263844,0.207783302,0.128921653,0.612206412,0.310646323,1.728098748,2.576204355,0.180353163,1.443339619,0.861134922,0.228527344,0.1554946,0.155666038,0.130636036,0.114177953,0.511743528,0.148294188,0.197325561,0.242242414,1.438539345,c-SC-s
465,0.375535645,0.567588625,0.333463187,2.632904818,4.346967926,0.221919231,0.183872224,3.412803532,0.214777302,1.307102974,0.442410077,0.32125698,0.283469679,0.293598234,0.937021166,0.895597974,1.875990131,1.237112063,0.396701727,0.809764966,0.317101675,0.382158161,0.168419686,1.427606804,2.85170757,1.202571095,0.240358395,0.284378652,0.781976367,0.161277756,0.380470069,2.635631736,1.086871835,0.481366056,0.41708869,0.847162706,0.556551097,0.380599922,0.586547202,0.289702636,0.294507207,0.381638748,0.349694845,0.202833321,1.160849996,0.151110455,1.332472515,0.290784328,0.354238914,1.490518704,0.097838117,0.148970708,0.197520844,0.138345754,0.160554859,0.196192725,0.208883642,0.113923117,0.218328045,0.128753781,0.548218107,0.290267837,1.522688704,2.455692467,0.159005386,1.296391943,0.877148971,0.226001623,0.152313255,0.129468275,0.138345754,0.106987383,0.494060356,0.123219951,0.1749351515,0.19399351250000002,1.158784033,c-SC-s
466,0.379772271,0.581379772,0.335432016,2.64822505,4.874614869,0.235900871,0.185532485,3.41232418,0.219156062,1.425987944,0.449698593,0.333958473,0.288546551,0.300468855,1.012592096,0.937575352,1.924849297,1.30703282,0.413797723,0.818754186,0.335565975,0.378566644,0.174949766,1.438044206,2.858673811,1.265639652,0.252511721,0.306095111,0.798392498,0.166510382,0.400267917,2.75177495,1.075686537,0.488010717,0.445679839,0.85961152,0.551908908,0.383255191,0.595981246,0.302210315,0.305157401,0.395847287,0.347756196,0.206315947,1.174287211,0.15243583,1.366758961,0.294394971,0.368854299,1.598518297,0.101174886,0.147347153,0.203547108,0.137543965,0.167926364,0.203921275,0.206839781,0.11711442,0.215295966,0.13230562,0.551298361,0.290503629,1.539100501,2.454089651,0.161191349,1.346329417,0.878171069,0.227643493,0.152313255,0.129468275,0.137543965,0.110005238,0.473920527,0.126992442,0.1749351515,0.19399351250000002,1.089650528,c-SC-s
467,0.379923087,0.581753083,0.33722318,2.640763824,5.117093224,0.245060337,0.192016974,3.359899218,0.213632144,1.516907572,0.455907705,0.339875348,0.285373293,0.297440658,0.981434823,0.935287097,1.974141361,1.327277549,0.413340406,0.842328604,0.318790611,0.386686116,0.179286567,1.43296645,2.91088715,1.236042965,0.251027715,0.299297175,0.793396101,0.166953985,0.39384697,2.702426734,1.075852009,0.48375547,0.439464262,0.875215489,0.555629227,0.388277417,0.60031826,0.315210184,0.307651505,0.4037926,0.346505768,0.205799675,1.102086107,0.153277112,1.354046457,0.290279627,0.357819204,1.720594763,0.102086107,0.15201953,0.209054594,0.146101494,0.15638408,0.212605415,0.20002959,0.109927504,0.213197219,0.140405385,0.543127682,0.287098683,1.50503033,2.459683385,0.167554372,1.395398728,0.863293387,0.225625092,0.152313255,0.129468275,0.146101494,0.113848202,0.493046309,0.121171771,0.1749351515,0.19399351250000002,1.041056369,c-SC-s
468,0.238413405,0.359104889,0.21062679,1.671545233,2.666136388,0.158553399,0.124615548,2.061300244,0.14041786,0.836143812,0.28963835,0.217732527,0.191430693,0.195991091,0.604199809,0.532293987,1.14519037,0.818856719,0.281259943,0.507476933,0.217626472,0.254321773,0.117827978,0.84876445,1.678969138,0.764344045,0.165447025,0.190370135,0.48817478,0.115706862,0.24785237,1.580655425,0.670802842,0.320500583,0.277123767,0.532293987,0.381270548,0.236610457,0.393360908,0.185597624,0.194824478,0.237777071,0.227171492,0.188498403,1.092167683,0.15471004,1.327137187,0.287927195,0.341659406,1.414076871,0.096427534,0.146190338,0.194888179,0.141543228,0.166327815,0.198663956,0.21289573,0.110949753,0.209894472,0.126149676,0.575467131,0.285313196,1.519314551,2.469454933,0.170006777,1.284345048,0.869784103,0.221705877,0.152313255,0.129468275,0.141543228,0.113370123,0.484364411,0.134282118,0.1749351515,0.19399351250000002,1.193726401,c-SC-s
469,0.387123198,0.557830931,0.326507208,2.542267366,4.236730013,0.237876802,0.201015727,3.117300131,0.20904325,1.36189384,0.450524246,0.368774574,0.28112713,0.297346003,0.935124509,0.846821756,1.747870249,1.238368283,0.404325033,0.798820446,0.343053735,0.388761468,0.186107471,1.249017038,2.55078637,1.18774574,0.25655308,0.279980341,0.765235911,0.168905636,0.392201835,2.402359109,1.043250328,0.465923984,0.445445609,0.846985583,0.559305374,0.365825688,0.620576671,0.28931848,0.301277851,0.377129751,0.3258519,0.188813886,1.02632594,0.149083896,1.318514947,0.291513983,0.326036644,1.43539055,0.095660559,0.148216008,0.194792671,0.142815815,0.164030858,0.205785921,0.208293153,0.120057859,0.214754098,0.125458052,0.574541948,0.290260366,1.475699132,2.448023144,0.172999036,1.323143684,0.869141755,0.223047252,0.152313255,0.129468275,0.142815815,0.110318226,0.492960463,0.145226615,0.1749351515,0.19399351250000002,1.149662488,c-SC-s
470,0.366568435,0.55124427,0.330713818,2.544204322,4.503438114,0.234282908,0.192043222,3.162901113,0.206614276,1.453176162,0.443516699,0.340373281,0.287982973,0.30108055,0.921905697,0.850196464,1.822691552,1.291584807,0.412901113,0.824656189,0.332842174,0.405042567,0.192861821,1.290438769,2.648657498,1.219875573,0.257203667,0.294695481,0.769646365,0.190078585,0.388834316,2.42059594,1.042567125,0.472331369,0.440569745,0.811067453,0.566142764,0.373280943,0.599377865,0.305828422,0.308775377,0.378028815,0.337917485,0.182816901,0.95915493,0.150328638,1.335305164,0.285633803,0.322253521,1.535117371,0.095586854,0.146760563,0.186478873,0.141971831,0.153521127,0.203004695,0.190422535,0.112018779,0.196901408,0.131549296,0.555399061,0.288920188,1.413333333,2.405915493,0.181690141,1.31399061,0.844131455,0.217746479,0.152313255,0.129468275,0.141971831,0.118779343,0.477089202,0.130046948,0.1749351515,0.19399351250000002,1.09943662,c-SC-s
471,0.299962221,0.476577257,0.294862108,2.235171893,3.551945599,0.228749528,0.183226294,2.672648281,0.197393275,1.228371742,0.390064224,0.312051379,0.26312807,0.285417454,0.822818285,0.681904042,1.56611258,1.091424254,0.387041934,0.744049868,0.322062713,0.370608236,0.183037401,1.064412543,2.135058557,1.055534567,0.262939176,0.275783906,0.685870797,0.200604458,0.320740461,2.046089913,0.831885153,0.441632036,0.387608614,0.720816018,0.560823574,0.319418209,0.527956177,0.261616925,0.271061579,0.319229316,0.329618436,0.161117078,0.960123523,0.151450054,1.315923738,0.301020408,0.305316864,1.229994629,0.08310956,0.139769066,0.176423201,0.143528464,0.165950591,0.188238453,0.206766917,0.119226638,0.201530612,0.112244898,0.546052632,0.291621912,1.410177229,2.438909774,0.178034372,1.325053706,0.822771214,0.220998926,0.152313255,0.129468275,0.143528464,0.115601504,0.460526316,0.150644468,0.1749351515,0.19399351250000002,1.208780881,c-SC-s
472,0.385694527,0.49832049,0.29756965,2.356253705,3.860501877,0.23730488,0.219917012,2.78581308,0.212211025,1.294803399,0.419087137,0.330369492,0.260620431,0.295791346,0.871764473,0.711124284,1.654613713,1.15728117,0.405255878,0.758348153,0.331752618,0.398537838,0.186129223,1.099585062,2.208654416,1.123098202,0.253112033,0.277415531,0.711519463,0.177830468,0.343410393,2.135546335,0.878680103,0.470855562,0.422446157,0.756569848,0.572218929,0.33787789,0.571033393,0.270302312,0.289270895,0.342620036,0.325232168,0.174255811,0.909066195,0.147206742,1.311132255,0.302976757,0.305151556,1.35530787,0.084273481,0.145847492,0.184314259,0.140954193,0.164061438,0.197363056,0.204295229,0.123963572,0.196411581,0.117575099,0.574690771,0.305695256,1.417289656,2.419192606,0.180644284,1.30909338,0.838928911,0.232567623,0.152313255,0.129468275,0.140954193,0.123555797,0.476417018,0.160391464,0.1749351515,0.19399351250000002,1.241538671,c-SC-s
473,0.320669291,0.50492126,0.298228346,2.375393701,3.711417323,0.246850394,0.188976378,2.807283465,0.203149606,1.316535433,0.407480315,0.326181102,0.273228346,0.306299213,0.860826772,0.728740157,1.653937008,1.193503937,0.399212598,0.784448819,0.338582677,0.390354331,0.194094488,1.11003937,2.264173228,1.10984252,0.271456693,0.292519685,0.713385827,0.183464567,0.342125984,2.146062992,0.872440945,0.446259843,0.418110236,0.750787402,0.561614173,0.33011811,0.568110236,0.277165354,0.29980315,0.337007874,0.318110236,0.168283482,0.913769873,0.153462679,1.354486661,0.303018054,0.298302344,1.369981137,0.086230127,0.157774185,0.183373754,0.139719752,0.160064673,0.19240097,0.206009162,0.118701159,0.191592563,0.116949609,0.557396928,0.29668553,1.378873619,2.426569658,0.188089464,1.316760981,0.826192401,0.224333064,0.152313255,0.129468275,0.139719752,0.131231474,0.483292913,0.165319321,0.1749351515,0.19399351250000002,1.156965777,c-SC-s
474,0.316216216,0.494840295,0.302457002,2.275429975,3.322604423,0.24987715,0.203194103,2.657985258,0.251597052,1.457248157,0.418673219,0.322604423,0.271744472,0.320884521,0.846437346,0.697297297,1.558230958,1.167321867,0.458476658,0.795331695,0.371007371,0.404668305,0.192628993,1.112776413,2.147420147,1.093120393,0.27027027,0.279361179,0.68968059,0.21031941,0.360687961,2.043734644,0.891154791,0.44963145,0.444226044,0.765110565,0.627027027,0.323587224,0.627272727,0.286977887,0.298034398,0.347174447,0.346191646,0.161711265,0.950445986,0.160224645,1.316484969,0.28526594,0.295176743,1.181367691,0.06987116,0.154608523,0.172447968,0.131648497,0.160720185,0.191608854,0.193756194,0.123554675,0.191939214,0.098116947,0.559629997,0.294350842,1.515857284,2.450941526,0.173108688,1.379088206,1.025933267,0.328873472,0.152313255,0.129468275,0.131648497,0.188470433,0.469606871,0.186983812,0.1749351515,0.19399351250000002,1.259828213,c-SC-s
475,0.331976596,0.499109641,0.321801068,2.361231239,3.419994912,0.274739252,0.230221318,2.769778682,0.250063597,1.381073518,0.442126685,0.343678453,0.295090308,0.326125668,0.878911219,0.704909692,1.591452557,1.208343933,0.435258204,0.837700331,0.380055965,0.45128466,0.208852709,1.175273467,2.2693971,1.093360468,0.272704147,0.29330959,0.725515136,0.210887815,0.36530145,2.081658611,0.892393793,0.474433986,0.454082931,0.765454083,0.641058255,0.345713559,0.612821165,0.288476215,0.319257186,0.366573391,0.354108369,0.165956051,0.922925549,0.162676287,1.302066251,0.277304034,0.300754346,1.205641194,0.072154805,0.177107248,0.18235487,0.13971794,0.164152181,0.185798622,0.198917678,0.120367334,0.192194162,0.092325353,0.561003608,0.295342735,1.500163988,2.474089866,0.17694326,1.381272548,1.020170548,0.329616268,0.152313255,0.129468275,0.13971794,0.167759921,0.458838964,0.171203673,0.1749351515,0.19399351250000002,1.314201378,c-SC-s
476,0.34251158,0.518785383,0.316520844,2.407874421,3.54606279,0.274575399,0.220277921,2.760679362,0.235975296,1.455995883,0.44364385,0.360782295,0.314462172,0.332732887,0.857179619,0.727225939,1.623005661,1.229541945,0.483015955,0.811888832,0.387030365,0.446474524,0.202264539,1.197375193,2.255018013,1.151569738,0.278692743,0.300823469,0.732629954,0.204323212,0.362068966,2.111682964,0.920998456,0.479927946,0.464745239,0.81755018,0.633556356,0.348172928,0.639475039,0.30983016,0.297992795,0.388317036,0.348430262,0.159830038,0.936754372,0.158359209,1.324726262,0.266219971,0.288772675,1.246608923,0.071090047,0.164896225,0.17323092,0.127635235,0.160320314,0.189246609,0.194149371,0.126654682,0.184834123,0.089393692,0.561202811,0.29285831,1.477202157,2.393364929,0.186141526,1.342866481,1.045922536,0.326360516,0.152313255,0.129468275,0.127635235,0.180094787,0.465435529,0.165386501,0.1749351515,0.19399351250000002,1.290897205,c-SC-s
477,0.326640695,0.509439616,0.323943662,2.271501349,2.823793827,0.284087504,0.228049146,2.556188193,0.252322445,1.515732694,0.441414444,0.341923884,0.279892119,0.341923884,0.798921187,0.690440515,1.500749176,1.141744082,0.463590051,0.851962841,0.415043452,0.454000599,0.227749476,1.103685945,2.069523524,1.064129458,0.277794426,0.303865748,0.697932274,0.232244531,0.351513335,2.001798022,0.973329338,0.47947258,0.437219059,0.783038657,0.671860953,0.345519928,0.633802817,0.302367396,0.307761462,0.369493557,0.358405754,0.14201304,0.898329258,0.162591687,1.319478403,0.296862266,0.270171149,1.081499593,0.063569682,0.170537897,0.15403423,0.131621842,0.163610432,0.186634067,0.189079055,0.123879381,0.189894051,0.116544417,0.680725346,0.303178484,1.697840261,2.399755501,0.171556642,1.321312143,1.0,0.31601467,0.152313255,0.129468275,0.131621842,0.190301548,0.469437653,0.197840261,0.1749351515,0.19399351250000002,1.297473513,c-SC-s
478,0.340412435,0.496768236,0.33056325,2.364419821,2.95567867,0.278239458,0.255771006,2.653431825,0.247768544,1.518621114,0.465989535,0.355801785,0.297322253,0.358571868,0.807940905,0.717451524,1.600800246,1.164973838,0.452446907,0.806709757,0.412434595,0.464142813,0.234533703,1.152662358,2.106494306,1.082179132,0.288088643,0.315789474,0.729763004,0.230532472,0.382887042,2.020006156,1.023084026,0.503539551,0.509695291,0.772853186,0.677131425,0.372730071,0.640504771,0.305324715,0.312403817,0.376423515,0.370575562,0.153718666,0.897451833,0.162834058,1.347006422,0.28879221,0.288170706,1.131137352,0.073337477,0.168427595,0.158690698,0.136523721,0.169049099,0.193702092,0.18873006,0.127615496,0.191008908,0.095090118,0.727781231,0.323389269,1.74663352,2.424280091,0.200745805,1.340169878,1.048684483,0.344313238,0.152313255,0.129468275,0.136523721,0.168427595,0.515434017,0.211311374,0.1749351515,0.19399351250000002,1.302050963,c-SC-s
479,0.311309524,0.517559524,0.330059524,2.251190476,3.08125,0.297916667,0.238095238,2.586607143,0.246130952,1.412797619,0.468154762,0.34375,0.288095238,0.332738095,0.799702381,0.678571429,1.509821429,1.117261905,0.443452381,0.805654762,0.424404762,0.458333333,0.230059524,1.088988095,2.07172619,1.071428571,0.282738095,0.308333333,0.716071429,0.227083333,0.333035714,1.919345238,0.974702381,0.462202381,0.426190476,0.762797619,0.661011905,0.341666667,0.636309524,0.29702381,0.313095238,0.352678571,0.358333333,0.143478261,0.900207039,0.159834369,1.328985507,0.285300207,0.283229814,1.214492754,0.072256729,0.164182195,0.151345756,0.13747412,0.170393375,0.190062112,0.196273292,0.132091097,0.192546584,0.090269151,0.710559006,0.321325052,1.763768116,2.412215321,0.197308489,1.3,1.003519669,0.339130435,0.152313255,0.129468275,0.13747412,0.185300207,0.47494824,0.227536232,0.1749351515,0.19399351250000002,1.300828157,c-SC-s
480,0.29436796,0.511889862,0.330162703,2.894618273,4.876595745,0.223654568,0.1718398,3.331038798,0.228660826,1.192866083,0.332290363,0.326032541,0.326282854,0.269461827,0.998748436,1.039048811,2.044555695,1.234418023,0.401627034,0.823153942,0.236295369,0.348811014,0.14931164,1.523654568,3.012891114,1.171589487,0.249687109,0.287359199,0.79048811,0.156821026,0.376345432,3.080100125,1.262703379,0.480600751,0.443679599,0.897371715,0.548185232,0.368836045,0.594493116,0.292740926,0.294618273,0.404881101,0.340425532,0.210696364,1.166426067,0.146009486,1.246167595,0.29552485,0.340688802,1.3355331,0.124011824,0.156527119,0.196879082,0.135010655,0.16649481,0.210490135,0.172819138,0.114937788,0.279989001,0.160307967,0.595036777,0.297793359,1.779748402,2.653124356,0.155633464,1.269608854,0.880525194,0.260466075,0.141884925,0.129468275,0.135010655,0.128480099,0.521688321,0.133223345,0.187530075,0.19399351250000002,1.12545542,c-SC-s
481,0.297662666,0.518256475,0.333796589,2.989766267,5.347694251,0.225521162,0.174478838,3.422362603,0.221857233,1.197978522,0.327858497,0.334049274,0.29842072,0.2730259,1.058622868,1.022109918,2.100063171,1.257106759,0.423752369,0.809981049,0.239418825,0.347820594,0.153506001,1.504106128,3.033607075,1.174984207,0.2423247,0.282754264,0.800252685,0.155906507,0.373847126,3.029564119,1.286291851,0.486165509,0.429311434,0.907264687,0.56298168,0.369804169,0.58622868,0.299178774,0.296778269,0.419077701,0.338850284,0.205976666,1.102271952,0.144026745,1.220304291,0.284778604,0.33581224,1.509722317,0.129357986,0.154601897,0.192877124,0.130790748,0.164699461,0.212389984,0.169748243,0.112301289,0.276864297,0.16388074,0.573582589,0.291464829,1.803302176,2.64508426,0.160128266,1.273862318,0.870983148,0.264856383,0.139933138,0.129468275,0.130790748,0.126151327,0.511291533,0.133997407,0.187691888,0.19399351250000002,1.101112097,c-SC-s
482,0.307742525,0.554380467,0.344692519,3.046220133,5.565347957,0.231622927,0.179135657,3.609740175,0.237106672,1.235801018,0.343386865,0.350567959,0.303303303,0.306436872,1.115680898,1.08081995,2.147016582,1.301867084,0.408016712,0.864864865,0.256691474,0.357096227,0.162162162,1.558689124,2.639117378,1.206423815,0.254732994,0.330591461,0.830003917,0.159681421,0.392218305,3.209687949,1.300561431,0.511685599,0.442224834,0.946598773,0.58519389,0.391173782,0.62475519,0.306959133,0.311790051,0.420681551,0.3300692,0.208194906,1.156976744,0.145487265,1.253875969,0.295404208,0.350290698,1.678294574,0.128875969,0.145071982,0.194629014,0.129914175,0.164590255,0.21345515,0.176218162,0.118632337,0.288967331,0.167151163,0.603474529,0.296511628,1.816514396,2.568175526,0.15912237,1.276924142,0.894310631,0.266265227,0.142165006,0.129468275,0.129914175,0.12963732,0.536198782,0.13074474,0.181824474,0.19399351250000002,1.083817829,c-SC-s
